Date,User_ID,Session_ID,Source,Medium,Country,Device,Page,Page_Order,Engagement_Time,Converted,User_Type
2026-02-05,U264,S819,Organic,Google,Australia,Mobile,Home,1,198,1,Returning
2026-02-05,U264,S819,Organic,Google,Australia,Mobile,Checkout,2,218,1,Returning
2026-02-05,U264,S819,Organic,Google,Australia,Mobile,Product,3,62,1,Returning
2026-02-05,U265,S820,Social,Instagram,Canada,Desktop,Pricing,1,274,0,New
2026-02-05,U271,S836,Email,Newsletter,USA,Desktop,Blog,1,252,0,New
2026-02-05,U271,S836,Email,Newsletter,USA,Desktop,Product,2,192,0,New
2026-02-05,U271,S836,Email,Newsletter,USA,Desktop,Pricing,3,78,0,New
2026-02-05,U278,S860,Organic,Google,Australia,Mobile,Contact,1,23,0,Returning
2026-02-05,U278,S860,Organic,Google,Australia,Mobile,Home,2,276,0,Returning
2026-02-05,U308,S953,Social,Instagram,India,Desktop,Blog,1,224,0,Returning
2026-02-05,U308,S953,Social,Instagram,India,Desktop,Pricing,2,297,0,Returning
2026-02-05,U308,S953,Social,Instagram,India,Desktop,Contact,3,96,0,Returning
2026-02-05,U308,S953,Social,Instagram,India,Desktop,Product,4,108,0,Returning
2026-02-06,U330,S1034,Organic,Google,Canada,Mobile,Blog,1,29,0,Returning
2026-02-06,U436,S1374,Email,Newsletter,UK,Mobile,Product,1,185,0,Returning
2026-02-06,U436,S1374,Email,Newsletter,UK,Mobile,Contact,2,293,0,Returning
2026-02-06,U446,S1410,Email,Newsletter,USA,Desktop,Checkout,1,222,1,Returning
2026-02-06,U446,S1410,Email,Newsletter,USA,Desktop,Pricing,2,29,1,Returning
2026-02-06,U446,S1410,Email,Newsletter,USA,Desktop,Product,3,259,1,Returning
2026-02-06,U45,S142,Direct,Website,Canada,Mobile,Contact,1,23,0,Returning
2026-02-06,U45,S142,Direct,Website,Canada,Mobile,Home,2,156,0,Returning
2026-02-06,U45,S142,Direct,Website,Canada,Mobile,Pricing,3,167,0,Returning
2026-02-06,U45,S142,Direct,Website,Canada,Mobile,Blog,4,274,0,Returning
2026-02-06,U453,S1438,Social,Instagram,UK,Desktop,Blog,1,119,0,Returning
2026-02-06,U453,S1438,Social,Instagram,UK,Desktop,Checkout,2,260,0,Returning
2026-02-06,U453,S1438,Social,Instagram,UK,Desktop,Contact,3,275,0,Returning
2026-02-06,U487,S1538,Referral,PartnerSite,USA,Mobile,Product,1,263,0,Returning
2026-02-06,U487,S1538,Referral,PartnerSite,USA,Mobile,Pricing,2,80,0,Returning
2026-02-06,U487,S1538,Referral,PartnerSite,USA,Mobile,Home,3,44,0,Returning
2026-02-06,U520,S1637,Social,Instagram,India,Mobile,Pricing,1,259,0,Returning
2026-02-06,U520,S1637,Social,Instagram,India,Mobile,Home,2,215,0,Returning
2026-02-06,U520,S1637,Social,Instagram,India,Mobile,Blog,3,245,0,Returning
2026-02-06,U520,S1637,Social,Instagram,India,Mobile,Contact,4,224,0,Returning
2026-02-06,U526,S1651,Email,Newsletter,Australia,Desktop,Pricing,1,291,0,New
2026-02-06,U526,S1651,Email,Newsletter,Australia,Desktop,Home,2,82,0,New
2026-02-06,U538,S1693,Email,Newsletter,India,Mobile,Contact,1,118,0,Returning
2026-02-06,U538,S1693,Email,Newsletter,India,Mobile,Checkout,2,165,0,Returning
2026-02-06,U570,S1792,Email,Newsletter,UK,Mobile,Product,1,143,0,Returning
2026-02-06,U570,S1792,Email,Newsletter,UK,Mobile,Blog,2,216,0,Returning
2026-02-06,U570,S1792,Email,Newsletter,UK,Mobile,Home,3,96,0,Returning
2026-02-06,U577,S1806,Direct,Website,Canada,Desktop,Contact,1,154,0,Returning
2026-02-06,U577,S1806,Direct,Website,Canada,Desktop,Home,2,24,0,Returning
2026-02-06,U577,S1806,Direct,Website,Canada,Desktop,Product,3,125,0,Returning
2026-02-06,U577,S1806,Direct,Website,Canada,Desktop,Blog,4,219,0,Returning
2026-02-06,U60,S191,Email,Newsletter,Australia,Desktop,Product,1,37,0,Returning
2026-02-06,U632,S1983,Email,Newsletter,India,Mobile,Blog,1,259,0,Returning
2026-02-06,U632,S1983,Email,Newsletter,India,Mobile,Product,2,111,0,Returning
2026-02-06,U632,S1983,Email,Newsletter,India,Mobile,Home,3,66,0,Returning
2026-02-06,U674,S2119,Direct,Website,UK,Mobile,Home,1,46,0,New
2026-02-06,U674,S2119,Direct,Website,UK,Mobile,Contact,2,40,0,New
2026-02-06,U674,S2119,Direct,Website,UK,Mobile,Product,3,150,0,New
2026-02-06,U684,S2156,Direct,Website,Australia,Desktop,Contact,1,206,0,Returning
2026-02-06,U684,S2156,Direct,Website,Australia,Desktop,Pricing,2,252,0,Returning
2026-02-06,U684,S2156,Direct,Website,Australia,Desktop,Home,3,198,0,Returning
2026-02-06,U684,S2156,Direct,Website,Australia,Desktop,Blog,4,264,0,Returning
2026-02-06,U728,S2290,Social,Instagram,USA,Mobile,Blog,1,31,0,Returning
2026-02-06,U728,S2290,Social,Instagram,USA,Mobile,Contact,2,188,0,Returning
2026-02-06,U728,S2290,Social,Instagram,USA,Mobile,Pricing,3,247,0,Returning
2026-02-06,U728,S2290,Social,Instagram,USA,Mobile,Product,4,199,0,Returning
2026-02-06,U728,S2291,Organic,Google,Australia,Mobile,Pricing,1,201,0,Returning
2026-02-06,U728,S2291,Organic,Google,Australia,Mobile,Blog,2,117,0,Returning
2026-02-06,U736,S2318,Referral,PartnerSite,UK,Mobile,Product,1,132,0,Returning
2026-02-06,U741,S2342,Social,Instagram,India,Desktop,Checkout,1,117,0,Returning
2026-02-06,U73,S236,Organic,Google,Canada,Desktop,Checkout,1,131,0,Returning
2026-02-06,U73,S236,Organic,Google,Canada,Desktop,Home,2,276,0,Returning
2026-02-06,U73,S236,Organic,Google,Canada,Desktop,Pricing,3,226,0,Returning
2026-02-06,U756,S2393,Referral,PartnerSite,UK,Desktop,Home,1,251,1,Returning
2026-02-06,U756,S2393,Referral,PartnerSite,UK,Desktop,Pricing,2,240,1,Returning
2026-02-06,U756,S2393,Referral,PartnerSite,UK,Desktop,Checkout,3,123,1,Returning
2026-02-06,U756,S2393,Referral,PartnerSite,UK,Desktop,Product,4,203,1,Returning
2026-02-06,U770,S2440,Email,Newsletter,USA,Mobile,Checkout,1,37,1,Returning
2026-02-06,U808,S2546,Organic,Google,UK,Mobile,Home,1,205,1,Returning
2026-02-06,U808,S2546,Organic,Google,UK,Mobile,Pricing,2,207,1,Returning
2026-02-06,U808,S2546,Organic,Google,UK,Mobile,Product,3,298,1,Returning
2026-02-06,U808,S2546,Organic,Google,UK,Mobile,Checkout,4,224,1,Returning
2026-02-06,U863,S2693,Referral,PartnerSite,Australia,Mobile,Home,1,197,1,New
2026-02-06,U863,S2693,Referral,PartnerSite,Australia,Mobile,Checkout,2,234,1,New
2026-02-06,U863,S2693,Referral,PartnerSite,Australia,Mobile,Pricing,3,108,1,New
2026-02-06,U901,S2798,Email,Newsletter,UK,Tablet,Product,1,184,0,Returning
2026-02-06,U901,S2798,Email,Newsletter,UK,Tablet,Contact,2,249,0,Returning
2026-02-06,U901,S2798,Email,Newsletter,UK,Tablet,Pricing,3,265,0,Returning
2026-02-06,U901,S2798,Email,Newsletter,UK,Tablet,Home,4,253,0,Returning
2026-02-06,U918,S2848,Organic,Google,Australia,Mobile,Product,1,81,1,Returning
2026-02-06,U918,S2848,Organic,Google,Australia,Mobile,Pricing,2,96,1,Returning
2026-02-06,U918,S2848,Organic,Google,Australia,Mobile,Checkout,3,28,1,Returning
2026-02-06,U918,S2848,Organic,Google,Australia,Mobile,Contact,4,222,1,Returning
2026-02-06,U922,S2864,Organic,Google,USA,Mobile,Blog,1,74,0,Returning
2026-02-06,U922,S2864,Organic,Google,USA,Mobile,Contact,2,222,0,Returning
2026-02-06,U922,S2864,Organic,Google,USA,Mobile,Home,3,104,0,Returning
2026-02-06,U922,S2864,Organic,Google,USA,Mobile,Product,4,153,0,Returning
2026-02-06,U88,S287,Email,Newsletter,Canada,Mobile,Product,1,151,0,Returning
2026-02-06,U927,S2885,Organic,Google,Australia,Mobile,Home,1,183,0,Returning
2026-02-06,U943,S2934,Social,Instagram,Canada,Desktop,Blog,1,162,0,New
2026-02-06,U943,S2934,Social,Instagram,Canada,Desktop,Product,2,273,0,New
2026-02-06,U985,S3060,Email,Newsletter,India,Mobile,Pricing,1,76,0,Returning
2026-02-06,U985,S3060,Email,Newsletter,India,Mobile,Home,2,186,0,Returning
2026-02-06,U985,S3060,Email,Newsletter,India,Mobile,Contact,3,138,0,Returning
2026-02-06,U985,S3060,Email,Newsletter,India,Mobile,Checkout,4,233,0,Returning
2026-02-06,U1004,S3124,Referral,PartnerSite,Canada,Mobile,Blog,1,49,1,Returning
2026-02-06,U1004,S3124,Referral,PartnerSite,Canada,Mobile,Checkout,2,294,1,Returning
2026-02-06,U1004,S3124,Referral,PartnerSite,Canada,Mobile,Pricing,3,54,1,Returning
2026-02-06,U1008,S3138,Email,Newsletter,Canada,Mobile,Pricing,1,146,0,New
2026-02-06,U1008,S3138,Email,Newsletter,Canada,Mobile,Home,2,21,0,New
2026-02-06,U1011,S3146,Direct,Website,USA,Mobile,Home,1,156,1,Returning
2026-02-06,U1011,S3146,Direct,Website,USA,Mobile,Product,2,135,1,Returning
2026-02-06,U1011,S3146,Direct,Website,USA,Mobile,Contact,3,288,1,Returning
2026-02-06,U1011,S3146,Direct,Website,USA,Mobile,Checkout,4,110,1,Returning
2026-02-06,U1079,S3337,Direct,Website,India,Mobile,Pricing,1,293,0,Returning
2026-02-06,U1079,S3337,Direct,Website,India,Mobile,Product,2,114,0,Returning
2026-02-06,U1086,S3361,Social,Instagram,USA,Mobile,Contact,1,60,0,Returning
2026-02-06,U1086,S3361,Social,Instagram,USA,Mobile,Product,2,115,0,Returning
2026-02-06,U1143,S3514,Organic,Google,Australia,Mobile,Contact,1,31,0,Returning
2026-02-06,U1143,S3514,Organic,Google,Australia,Mobile,Pricing,2,24,0,Returning
2026-02-06,U1143,S3514,Organic,Google,Australia,Mobile,Blog,3,291,0,Returning
2026-02-06,U1143,S3514,Organic,Google,Australia,Mobile,Product,4,212,0,Returning
2026-02-06,U1144,S3518,Email,Newsletter,UK,Desktop,Blog,1,293,1,Returning
2026-02-06,U1144,S3518,Email,Newsletter,UK,Desktop,Checkout,2,100,1,Returning
2026-02-06,U1144,S3518,Email,Newsletter,UK,Desktop,Product,3,53,1,Returning
2026-02-06,U1167,S3591,Social,Instagram,Australia,Desktop,Checkout,1,217,0,Returning
2026-02-06,U1191,S3658,Organic,Google,India,Desktop,Checkout,1,31,0,Returning
2026-02-06,U1203,S3695,Organic,Google,USA,Mobile,Home,1,242,0,New
2026-02-06,U1214,S3736,Organic,Google,Australia,Desktop,Home,1,86,0,New
2026-02-06,U1219,S3753,Organic,Google,Australia,Mobile,Pricing,1,189,0,Returning
2026-02-06,U1245,S3846,Email,Newsletter,USA,Mobile,Contact,1,226,0,Returning
2026-02-06,U1245,S3846,Email,Newsletter,USA,Mobile,Blog,2,299,0,Returning
2026-02-06,U1245,S3846,Email,Newsletter,USA,Mobile,Checkout,3,88,0,Returning
2026-02-06,U1248,S3853,Organic,Google,USA,Mobile,Product,1,183,0,Returning
2026-02-06,U1256,S3883,Email,Newsletter,USA,Mobile,Checkout,1,80,1,Returning
2026-02-06,U119,S389,Organic,Google,UK,Mobile,Home,1,209,0,Returning
2026-02-06,U119,S389,Organic,Google,UK,Mobile,Contact,2,183,0,Returning
2026-02-06,U1263,S3908,Email,Newsletter,Australia,Mobile,Checkout,1,70,0,Returning
2026-02-06,U1263,S3908,Email,Newsletter,Australia,Mobile,Product,2,183,0,Returning
2026-02-06,U1305,S4038,Email,Newsletter,UK,Desktop,Product,1,95,0,Returning
2026-02-06,U1305,S4038,Email,Newsletter,UK,Desktop,Checkout,2,59,0,Returning
2026-02-06,U1306,S4040,Organic,Google,UK,Mobile,Checkout,1,139,1,New
2026-02-06,U124,S406,Organic,Google,Australia,Mobile,Product,1,125,0,New
2026-02-06,U126,S411,Organic,Google,USA,Mobile,Blog,1,121,0,Returning
2026-02-06,U1361,S4223,Referral,PartnerSite,Australia,Mobile,Home,1,169,0,Returning
2026-02-06,U1361,S4223,Referral,PartnerSite,Australia,Mobile,Contact,2,290,0,Returning
2026-02-06,U1363,S4230,Direct,Website,UK,Mobile,Contact,1,260,0,Returning
2026-02-06,U1363,S4230,Direct,Website,UK,Mobile,Product,2,252,0,Returning
2026-02-06,U1363,S4230,Direct,Website,UK,Mobile,Pricing,3,297,0,Returning
2026-02-06,U1363,S4230,Direct,Website,UK,Mobile,Blog,4,177,0,Returning
2026-02-06,U1383,S4285,Direct,Website,Canada,Desktop,Checkout,1,53,0,Returning
2026-02-06,U1383,S4285,Direct,Website,Canada,Desktop,Contact,2,211,0,Returning
2026-02-06,U1383,S4285,Direct,Website,Canada,Desktop,Blog,3,88,0,Returning
2026-02-06,U1383,S4285,Direct,Website,Canada,Desktop,Home,4,126,0,Returning
2026-02-06,U1392,S4313,Referral,PartnerSite,USA,Mobile,Checkout,1,77,0,Returning
2026-02-06,U1392,S4313,Referral,PartnerSite,USA,Mobile,Home,2,219,0,Returning
2026-02-06,U1432,S4440,Direct,Website,Canada,Desktop,Home,1,215,0,Returning
2026-02-06,U1434,S4446,Direct,Website,India,Desktop,Pricing,1,211,0,Returning
2026-02-06,U1434,S4446,Direct,Website,India,Desktop,Blog,2,63,0,Returning
2026-02-06,U1451,S4493,Referral,PartnerSite,USA,Mobile,Product,1,82,0,Returning
2026-02-06,U1451,S4493,Referral,PartnerSite,USA,Mobile,Checkout,2,85,0,Returning
2026-02-06,U143,S454,Direct,Website,UK,Mobile,Blog,1,281,0,Returning
2026-02-06,U143,S454,Direct,Website,UK,Mobile,Product,2,268,0,Returning
2026-02-06,U1494,S4626,Referral,PartnerSite,UK,Mobile,Pricing,1,112,0,Returning
2026-02-06,U1520,S4695,Direct,Website,Australia,Mobile,Blog,1,257,1,New
2026-02-06,U1520,S4695,Direct,Website,Australia,Mobile,Checkout,2,22,1,New
2026-02-06,U1520,S4695,Direct,Website,Australia,Mobile,Pricing,3,201,1,New
2026-02-06,U1520,S4695,Direct,Website,Australia,Mobile,Contact,4,108,1,New
2026-02-06,U149,S472,Email,Newsletter,USA,Mobile,Contact,1,35,0,New
2026-02-06,U149,S472,Email,Newsletter,USA,Mobile,Pricing,2,165,0,New
2026-02-06,U1531,S4730,Direct,Website,Canada,Mobile,Contact,1,200,0,Returning
2026-02-06,U1531,S4730,Direct,Website,Canada,Mobile,Home,2,117,0,Returning
2026-02-06,U1531,S4730,Direct,Website,Canada,Mobile,Product,3,139,0,Returning
2026-02-06,U1531,S4730,Direct,Website,Canada,Mobile,Pricing,4,234,0,Returning
2026-02-06,U1564,S4819,Direct,Website,UK,Mobile,Contact,1,213,0,Returning
2026-02-06,U1584,S4883,Email,Newsletter,USA,Mobile,Blog,1,190,0,Returning
2026-02-06,U1590,S4897,Organic,Google,India,Mobile,Product,1,185,0,New
2026-02-06,U1590,S4897,Organic,Google,India,Mobile,Pricing,2,52,0,New
2026-02-06,U1590,S4897,Organic,Google,India,Mobile,Checkout,3,106,0,New
2026-02-06,U1590,S4897,Organic,Google,India,Mobile,Blog,4,72,0,New
2026-02-06,U1602,S4934,Email,Newsletter,UK,Mobile,Contact,1,240,0,Returning
2026-02-06,U1602,S4934,Email,Newsletter,UK,Mobile,Blog,2,41,0,Returning
2026-02-06,U1602,S4934,Email,Newsletter,UK,Mobile,Product,3,90,0,Returning
2026-02-06,U1614,S4967,Direct,Website,Australia,Mobile,Blog,1,246,0,Returning
2026-02-06,U1623,S4994,Email,Newsletter,Canada,Tablet,Home,1,115,0,Returning
2026-02-06,U1623,S4994,Email,Newsletter,Canada,Tablet,Product,2,121,0,Returning
2026-02-06,U1623,S4994,Email,Newsletter,Canada,Tablet,Pricing,3,119,0,Returning
2026-02-06,U1636,S5031,Email,Newsletter,Canada,Mobile,Product,1,244,0,Returning
2026-02-06,U1636,S5031,Email,Newsletter,Canada,Mobile,Contact,2,284,0,Returning
2026-02-06,U1642,S5044,Email,Newsletter,Australia,Desktop,Checkout,1,42,1,New
2026-02-06,U1642,S5044,Email,Newsletter,Australia,Desktop,Product,2,67,1,New
2026-02-06,U1682,S5171,Email,Newsletter,USA,Mobile,Checkout,1,141,1,Returning
2026-02-06,U1682,S5171,Email,Newsletter,USA,Mobile,Home,2,214,1,Returning
2026-02-06,U1682,S5171,Email,Newsletter,USA,Mobile,Blog,3,230,1,Returning
2026-02-06,U1682,S5171,Email,Newsletter,USA,Mobile,Product,4,248,1,Returning
2026-02-06,U1694,S5209,Referral,PartnerSite,USA,Mobile,Checkout,1,68,1,New
2026-02-06,U1694,S5209,Referral,PartnerSite,USA,Mobile,Contact,2,244,1,New
2026-02-06,U1694,S5209,Referral,PartnerSite,USA,Mobile,Blog,3,228,1,New
2026-02-06,U1702,S5232,Referral,PartnerSite,India,Mobile,Pricing,1,162,0,Returning
2026-02-06,U1702,S5232,Referral,PartnerSite,India,Mobile,Product,2,124,0,Returning
2026-02-06,U1720,S5283,Direct,Website,Australia,Mobile,Blog,1,90,0,Returning
2026-02-06,U1720,S5283,Direct,Website,Australia,Mobile,Contact,2,243,0,Returning
2026-02-06,U1727,S5310,Referral,PartnerSite,USA,Mobile,Pricing,1,59,0,Returning
2026-02-06,U1727,S5310,Referral,PartnerSite,USA,Mobile,Checkout,2,271,0,Returning
2026-02-06,U1727,S5310,Referral,PartnerSite,USA,Mobile,Product,3,214,0,Returning
2026-02-06,U1737,S5334,Social,Instagram,UK,Desktop,Contact,1,88,0,Returning
2026-02-06,U1737,S5334,Social,Instagram,UK,Desktop,Product,2,264,0,Returning
2026-02-06,U1737,S5334,Social,Instagram,UK,Desktop,Pricing,3,130,0,Returning
2026-02-06,U1816,S5559,Social,Instagram,Australia,Desktop,Pricing,1,50,0,Returning
2026-02-06,U1816,S5559,Social,Instagram,Australia,Desktop,Contact,2,157,0,Returning
2026-02-06,U1816,S5559,Social,Instagram,Australia,Desktop,Product,3,87,0,Returning
2026-02-06,U1817,S5563,Direct,Website,UK,Mobile,Product,1,26,0,Returning
2026-02-06,U1872,S5726,Direct,Website,Australia,Mobile,Product,1,140,0,Returning
2026-02-06,U1872,S5726,Direct,Website,Australia,Mobile,Pricing,2,224,0,Returning
2026-02-06,U1872,S5726,Direct,Website,Australia,Mobile,Checkout,3,143,0,Returning
2026-02-06,U1872,S5726,Direct,Website,Australia,Mobile,Home,4,164,0,Returning
2026-02-06,U1893,S5781,Email,Newsletter,UK,Mobile,Checkout,1,72,1,Returning
2026-02-06,U1900,S5799,Email,Newsletter,Canada,Mobile,Checkout,1,291,1,New
2026-02-06,U1900,S5799,Email,Newsletter,Canada,Mobile,Pricing,2,237,1,New
2026-02-06,U1900,S5799,Email,Newsletter,Canada,Mobile,Blog,3,240,1,New
2026-02-06,U1900,S5799,Email,Newsletter,Canada,Mobile,Product,4,82,1,New
2026-02-06,U1907,S5822,Referral,PartnerSite,India,Mobile,Home,1,64,0,Returning
2026-02-06,U1911,S5833,Direct,Website,India,Mobile,Checkout,1,247,1,Returning
2026-02-06,U1933,S5901,Referral,PartnerSite,UK,Mobile,Home,1,60,0,Returning
2026-02-06,U1933,S5901,Referral,PartnerSite,UK,Mobile,Contact,2,74,0,Returning
2026-02-06,U1933,S5901,Referral,PartnerSite,UK,Mobile,Product,3,294,0,Returning
2026-02-06,U1933,S5902,Referral,PartnerSite,Australia,Mobile,Blog,1,32,0,Returning
2026-02-06,U1933,S5902,Referral,PartnerSite,Australia,Mobile,Contact,2,51,0,Returning
2026-02-06,U1933,S5902,Referral,PartnerSite,Australia,Mobile,Home,3,182,0,Returning
2026-02-06,U1933,S5902,Referral,PartnerSite,Australia,Mobile,Product,4,51,0,Returning
2026-02-06,U1935,S5910,Direct,Website,India,Mobile,Home,1,71,0,Returning
2026-02-06,U1935,S5910,Direct,Website,India,Mobile,Checkout,2,243,0,Returning
2026-02-06,U1935,S5910,Direct,Website,India,Mobile,Contact,3,56,0,Returning
2026-02-06,U1935,S5910,Direct,Website,India,Mobile,Blog,4,214,0,Returning
2026-02-06,U1946,S5946,Email,Newsletter,USA,Desktop,Home,1,298,0,Returning
2026-02-06,U1946,S5946,Email,Newsletter,USA,Desktop,Product,2,47,0,Returning
2026-02-06,U1946,S5946,Email,Newsletter,USA,Desktop,Blog,3,248,0,Returning
2026-02-06,U1969,S6015,Social,Instagram,India,Mobile,Blog,1,82,0,Returning
2026-02-06,U1969,S6015,Social,Instagram,India,Mobile,Checkout,2,148,0,Returning
2026-02-06,U1969,S6015,Social,Instagram,India,Mobile,Home,3,179,0,Returning
2026-02-06,U193,S604,Direct,Website,USA,Mobile,Checkout,1,136,0,New
2026-02-06,U193,S604,Direct,Website,USA,Mobile,Contact,2,36,0,New
2026-02-06,U2000,S6118,Social,Instagram,UK,Desktop,Pricing,1,234,0,Returning
2026-02-06,U2000,S6118,Social,Instagram,UK,Desktop,Contact,2,202,0,Returning
2026-02-06,U2000,S6118,Social,Instagram,UK,Desktop,Product,3,166,0,Returning
2026-02-06,U209,S654,Organic,Google,India,Desktop,Contact,1,211,0,Returning
2026-02-06,U209,S654,Organic,Google,India,Desktop,Home,2,95,0,Returning
2026-02-06,U213,S663,Organic,Google,Australia,Mobile,Blog,1,215,1,Returning
2026-02-06,U213,S663,Organic,Google,Australia,Mobile,Pricing,2,212,1,Returning
2026-02-06,U213,S663,Organic,Google,Australia,Mobile,Checkout,3,293,1,Returning
2026-02-06,U230,S713,Direct,Website,USA,Mobile,Blog,1,175,0,Returning
2026-02-06,U230,S713,Direct,Website,USA,Mobile,Product,2,186,0,Returning
2026-02-06,U240,S738,Direct,Website,India,Mobile,Checkout,1,253,1,Returning
2026-02-06,U240,S738,Direct,Website,India,Mobile,Home,2,120,1,Returning
2026-02-06,U240,S738,Direct,Website,India,Mobile,Contact,3,82,1,Returning
2026-02-06,U242,S748,Email,Newsletter,UK,Mobile,Contact,1,247,0,Returning
2026-02-06,U242,S748,Email,Newsletter,UK,Mobile,Home,2,95,0,Returning
2026-02-06,U260,S802,Referral,PartnerSite,UK,Mobile,Checkout,1,204,1,Returning
2026-02-06,U270,S833,Direct,Website,UK,Mobile,Checkout,1,255,0,Returning
2026-02-06,U270,S833,Direct,Website,UK,Mobile,Contact,2,192,0,Returning
2026-02-06,U270,S833,Direct,Website,UK,Mobile,Pricing,3,89,0,Returning
2026-02-06,U270,S833,Direct,Website,UK,Mobile,Blog,4,300,0,Returning
2026-02-06,U295,S904,Organic,Google,USA,Mobile,Product,1,95,0,Returning
2026-02-06,U295,S904,Organic,Google,USA,Mobile,Blog,2,116,0,Returning
2026-02-06,U295,S904,Organic,Google,USA,Mobile,Contact,3,233,0,Returning
2026-02-06,U295,S904,Organic,Google,USA,Mobile,Home,4,299,0,Returning
2026-02-06,U307,S949,Social,Instagram,India,Mobile,Checkout,1,170,0,Returning
2026-02-06,U307,S949,Social,Instagram,India,Mobile,Blog,2,249,0,Returning
2026-02-06,U307,S949,Social,Instagram,India,Mobile,Contact,3,278,0,Returning
2026-02-06,U307,S950,Organic,Google,UK,Mobile,Contact,1,279,0,Returning
2026-02-06,U307,S950,Organic,Google,UK,Mobile,Checkout,2,292,0,Returning
2026-02-06,U307,S950,Organic,Google,UK,Mobile,Product,3,75,0,Returning
2026-02-07,U331,S1038,Referral,PartnerSite,India,Mobile,Pricing,1,165,0,Returning
2026-02-07,U35,S108,Referral,PartnerSite,USA,Tablet,Home,1,212,0,Returning
2026-02-07,U35,S108,Referral,PartnerSite,USA,Tablet,Pricing,2,141,0,Returning
2026-02-07,U35,S108,Referral,PartnerSite,USA,Tablet,Contact,3,206,0,Returning
2026-02-07,U35,S108,Referral,PartnerSite,USA,Tablet,Product,4,226,0,Returning
2026-02-07,U352,S1110,Direct,Website,UK,Mobile,Product,1,86,0,New
